Date,Open,High,Low,Close,Volume
20080403,1.5638,1.5638,1.5461,1.5628,220390
20080404,1.5632,1.5727,1.5589,1.5672,159509
20080407,1.5681,1.5692,1.5577,1.5661,119447
20080408,1.5656,1.5752,1.5624,1.5673,128322
20080409,1.5659,1.5817,1.5634,1.5777,161986
20080410,1.5785,1.5867,1.5677,1.5697,218798
20080411,1.5698,1.5809,1.569,1.5786,168193
20080414,1.5638,1.584,1.562,1.576,183091
20080415,1.5792,1.583,1.5706,1.5744,172201
20080416,1.5744,1.594,1.5715,1.5913,201248
20080417,1.5906,1.5946,1.5807,1.5849,219934
20080418,1.586,1.5921,1.5675,1.5767,295148
20080421,1.5771,1.5914,1.5757,1.5882,175555
20080422,1.5876,1.5985,1.5801,1.5964,268482
20080423,1.5962,1.5964,1.5826,1.5859,209851
20080424,1.5852,1.5858,1.5604,1.5651,335894
20080425,1.5647,1.5675,1.5522,1.5562,232129
20080428,1.5574,1.5663,1.5561,1.5612,168962
20080429,1.5625,1.563,1.5509,1.5531,207566
20080430,1.5536,1.5616,1.5485,1.5609,278949
20080501,1.5593,1.5615,1.5401,1.543,213006
20080502,1.5442,1.5469,1.5329,1.5386,264929
20080505,1.5402,1.549,1.5393,1.5468,136733
20080506,1.5471,1.5567,1.5422,1.55,195150
20080507,1.5502,1.551,1.5337,1.5371,225770
20080508,1.5367,1.5415,1.5255,1.5375,288506
20080509,1.5375,1.5463,1.5367,1.5452,178776
20080512,1.544,1.5547,1.534,1.5512,205077
20080513,1.5518,1.5542,1.5405,1.5454,233105
20080514,1.5447,1.5463,1.5373,1.5434,193732
20080515,1.5456,1.5525,1.5396,1.543,226480
20080516,1.5423,1.558,1.5415,1.5558,255982
20080519,1.5562,1.5612,1.5463,1.5489,188512
20080520,1.5496,1.5667,1.5482,1.5646,235545
20080521,1.5631,1.5775,1.561,1.5759,215050
20080522,1.5775,1.5796,1.5675,1.5681,181785
20080523,1.5709,1.5778,1.5678,1.5773,159357
20080527,1.5754,1.5804,1.5666,1.5687,226651
20080528,1.5662,1.5747,1.5595,1.562,223923
20080529,1.5636,1.5653,1.5474,1.5497,241849
20080530,1.5504,1.5559,1.545,1.5546,182731
20080602,1.5546,1.558,1.5476,1.5532,180641
20080603,1.5528,1.562,1.54,1.5457,358580
20080604,1.5424,1.5475,1.541,1.5433,206479
20080605,1.542,1.5595,1.5357,1.5583,343830
20080606,1.5578,1.5772,1.5566,1.5759,241473
20080609,1.5778,1.5839,1.5607,1.5646,310017
20080610,1.5637,1.565,1.5435,1.5443,313814
20080611,1.5452,1.5583,1.5449,1.5565,233459
20080612,1.5554,1.5565,1.5378,1.5419,171266
20080613,1.538,1.5414,1.5236,1.5282,217216
20080616,1.5345,1.5452,1.5278,1.5418,185994
20080617,1.5402,1.5485,1.5394,1.5445,194083
20080618,1.544,1.5472,1.5394,1.5458,164732
20080619,1.5465,1.552,1.5398,1.5427,183573
20080620,1.5436,1.5585,1.5424,1.5557,208215
20080623,1.5542,1.557,1.5401,1.5455,204579
20080624,1.5452,1.5558,1.5426,1.5511,181702
20080625,1.5508,1.5624,1.5472,1.5603,205600
20080626,1.5596,1.5706,1.5568,1.5696,209069
20080627,1.5693,1.5734,1.5658,1.5712,164514
20080630,1.5723,1.5776,1.567,1.569,184795
20080701,1.5694,1.5768,1.5663,1.573,203438
20080702,1.5735,1.5833,1.5718,1.5828,202552
20080703,1.5834,1.5853,1.5625,1.5639,305186
20080704,1.5642,1.5671,1.5598,1.5639,45021
20080707,1.565,1.5698,1.5555,1.5673,204177
20080708,1.5669,1.5686,1.558,1.5601,178154
20080709,1.5615,1.5695,1.5596,1.5689,155056
20080710,1.5686,1.5749,1.5638,1.5728,177760
20080711,1.5733,1.5896,1.5712,1.5836,246145
20080714,1.5891,1.594,1.579,1.5863,185763
20080715,1.5853,1.5988,1.5814,1.5823,271602
20080716,1.5861,1.5898,1.5748,1.5759,208932
20080717,1.5771,1.5846,1.5735,1.577,222259
20080718,1.5811,1.5841,1.576,1.5796,150947
20080721,1.5795,1.5885,1.5783,1.5847,132868
20080722,1.5878,1.5901,1.5712,1.574,236700
20080723,1.5744,1.5754,1.5626,1.5633,227985
20080724,1.5641,1.5672,1.5585,1.5616,197725
20080725,1.5638,1.5714,1.5622,1.5653,183935
20080728,1.5665,1.5729,1.5644,1.5714,138898
20080729,1.5701,1.572,1.5517,1.5547,250091
20080730,1.5549,1.5579,1.5485,1.5533,207441
20080731,1.5542,1.5665,1.5534,1.5557,250907
20080801,1.5564,1.5565,1.5478,1.5512,219372
20080804,1.5528,1.5598,1.5519,1.5554,146076
20080805,1.5539,1.5544,1.541,1.5439,207249
20080806,1.542,1.5486,1.5366,1.5384,170548
20080807,1.5381,1.5474,1.528,1.5294,284246
20080808,1.5298,1.5307,1.4968,1.4982,387011
20080811,1.4994,1.5057,1.4853,1.4901,261686
20080812,1.4873,1.4938,1.4785,1.4888,252335
20080813,1.4887,1.4955,1.4817,1.4907,282311
20080814,1.49,1.4929,1.4752,1.4788,259204
20080815,1.4781,1.4783,1.4636,1.4655,238657
20080818,1.4658,1.4747,1.4622,1.4675,177002
20080819,1.4654,1.4773,1.4609,1.4745,243234
20080820,1.4765,1.4786,1.4651,1.4718,216372
20080821,1.4725,1.4885,1.4714,1.4857,241561
20080822,1.4877,1.4886,1.474,1.4758,194382
20080825,1.4768,1.4792,1.468,1.4741,139114
20080826,1.4738,1.4745,1.4556,1.4634,270868
20080827,1.4631,1.4764,1.4618,1.4695,244100
20080828,1.4702,1.48,1.466,1.4689,288472
20080829,1.4685,1.4756,1.4629,1.4631,190105
20080902,1.468,1.4712,1.4456,1.4504,341960
20080903,1.4507,1.4524,1.4374,1.4481,276839
20080904,1.4488,1.4538,1.4308,1.4317,399636
20080905,1.4254,1.4342,1.4189,1.4236,374094
20080908,1.4313,1.4424,1.4048,1.4101,381513
20080909,1.4116,1.4221,1.4042,1.4164,336132
20080910,1.4104,1.4177,1.3987,1.403,282290
20080911,1.3965,1.3998,1.388,1.3947,233591
20080912,1.3941,1.416,1.3903,1.4142,283655
20080915,1.421,1.4407,1.4015,1.4132,354118
20080916,1.4211,1.4228,1.401,1.4109,230141
20080917,1.4055,1.4381,1.4042,1.4371,234376
20080918,1.4324,1.4542,1.4275,1.4381,226410
20080919,1.433,1.447,1.4126,1.4443,201919
20080922,1.4462,1.4846,1.4414,1.478,249788
20080923,1.4772,1.4807,1.461,1.4702,207265
20080924,1.4657,1.4739,1.4609,1.4655,153031
20080925,1.4617,1.4765,1.4561,1.4621,191697
20080926,1.4616,1.4676,1.4552,1.4623,173796
20080929,1.4634,1.4638,1.4313,1.4488,231510
20080930,1.4439,1.4466,1.406,1.4134,218695
20081001,1.4159,1.4211,1.3995,1.4084,182964
20081002,1.4029,1.4046,1.3752,1.3833,208147
20081003,1.3814,1.3914,1.3691,1.3829,225463
20081006,1.3642,1.3698,1.3448,1.3461,198288
20081007,1.3499,1.3749,1.3482,1.3652,190510
20081008,1.3625,1.3802,1.3551,1.3718,213439
20081009,1.3676,1.3835,1.3615,1.369,133821
20081010,1.3619,1.3692,1.328,1.3487,185613
20081013,1.3598,1.37,1.3476,1.3527,126800
20081014,1.3603,1.3775,1.3599,1.3655,171029
20081015,1.3626,1.3691,1.3475,1.3511,172822
20081016,1.3465,1.3533,1.3341,1.3426,186239
20081017,1.347,1.3512,1.3379,1.342,143916
20081020,1.3397,1.351,1.327,1.3305,163043
20081021,1.3319,1.334,1.3031,1.3114,177677
20081022,1.3038,1.3058,1.2725,1.2853,210622
20081023,1.2818,1.293,1.2717,1.2833,226146
20081024,1.2946,1.296,1.2479,1.2604,245326
20081027,1.2591,1.268,1.2327,1.2521,189523
20081028,1.2468,1.2735,1.2326,1.2596,204705
20081029,1.2778,1.2978,1.2615,1.2835,252654
20081030,1.2946,1.3277,1.279,1.2951,247249
20081031,1.2856,1.2884,1.2653,1.2741,240588
20081103,1.2712,1.288,1.2577,1.2609,175568
20081104,1.2569,1.3029,1.2507,1.2931,221611
20081105,1.2973,1.3096,1.2771,1.2972,225565
20081106,1.2913,1.2936,1.2658,1.2716,212955
20081107,1.2664,1.2832,1.2634,1.2729,150763
20081110,1.2774,1.2906,1.2692,1.274,140023
20081111,1.2729,1.2779,1.2483,1.2532,164421
20081112,1.2493,1.261,1.2446,1.2489,183697
20081113,1.2439,1.2848,1.2372,1.2675,248143
20081114,1.2774,1.2815,1.254,1.2778,179969
20081117,1.2543,1.2728,1.2496,1.2663,153371
20081118,1.2615,1.2687,1.2551,1.2563,141195
20081119,1.262,1.28,1.247,1.2588,217601
20081120,1.2486,1.2585,1.2417,1.25,192049
20081121,1.2442,1.263,1.2415,1.2496,219717
20081124,1.2586,1.2969,1.2558,1.287,205100
20081125,1.2945,1.3077,1.2798,1.3018,240081
20081126,1.3056,1.3056,1.2811,1.2874,141556
20081128,1.2873,1.2963,1.2639,1.27,136801
20081201,1.2707,1.2716,1.2577,1.2668,138054
20081202,1.2614,1.2762,1.2557,1.2696,159357
20081203,1.2721,1.2739,1.2597,1.265,143712
20081204,1.2708,1.2845,1.2546,1.2789,215849
20081205,1.2768,1.2797,1.262,1.2688,192565
20081208,1.272,1.2974,1.2709,1.295,155783
20081209,1.2935,1.2999,1.2793,1.2918,175873
20081210,1.2923,1.307,1.2899,1.301,179482
20081211,1.3018,1.3405,1.2998,1.3314,154462
20081212,1.3319,1.3384,1.3219,1.334,144558
20081215,1.3345,1.3692,1.3335,1.3636,144337
20081216,1.3667,1.4115,1.36,1.3944,171429
20081217,1.4009,1.4403,1.3973,1.4313,229967
20081218,1.4372,1.4687,1.4145,1.4283,268185
20081219,1.423,1.4284,1.379,1.3853,176640
20081222,1.3876,1.4093,1.3871,1.3926,100856
20081223,1.3918,1.3993,1.3892,1.3942,57500
20081224,1.3903,1.3995,1.3894,1.3944,18669
20081226,1.4026,1.4098,1.3993,1.4041,13244
20081229,1.4038,1.4334,1.3885,1.406,100672
20081230,1.3916,1.4191,1.3908,1.4054,73173
20081231,1.4073,1.4116,1.3817,1.3921,69253
20090102,1.39,1.3956,1.3804,1.3823,57889
20090105,1.3874,1.3932,1.3513,1.3573,144156
20090106,1.3603,1.3628,1.3283,1.3492,174380
20090107,1.3474,1.3717,1.3401,1.3583,179512
20090108,1.3622,1.377,1.3501,1.3694,177491
20090109,1.3671,1.3722,1.3375,1.34,176196
20090112,1.342,1.345,1.3256,1.3365,138495
20090113,1.3332,1.3342,1.3112,1.315,167800
20090114,1.3155,1.3309,1.3064,1.3137,178186
20090115,1.314,1.3223,1.2999,1.3139,227300
20090116,1.3114,1.3323,1.3112,1.3216,144092
20090120,1.332,1.3364,1.2837,1.2874,240813
20090121,1.2845,1.308,1.2811,1.2933,195377
20090122,1.3051,1.3074,1.2896,1.3008,182576
20090123,1.3006,1.3025,1.2755,1.2967,195359
20090126,1.2968,1.3197,1.2852,1.3125,178461
20090127,1.3194,1.3319,1.3105,1.3167,179580
20090128,1.3169,1.3321,1.3089,1.3126,195197
20090129,1.314,1.317,1.2921,1.2953,188272
20090130,1.2931,1.2934,1.2759,1.2784,197969
20090202,1.2768,1.2894,1.2698,1.2821,143139
20090203,1.2814,1.305,1.2794,1.3,196768
20090204,1.3013,1.3063,1.2804,1.2847,197629
20090205,1.283,1.2898,1.2753,1.2787,198800
20090206,1.2778,1.2988,1.2738,1.2935,210520
20090209,1.2958,1.3087,1.2867,1.3017,167445
20090210,1.2995,1.3069,1.2802,1.2859,266680
20090211,1.2902,1.2992,1.2827,1.2899,200982
20090212,1.2883,1.2939,1.2714,1.277,243157
20090213,1.2888,1.2938,1.2816,1.2874,155165
20090217,1.2789,1.2821,1.2558,1.2614,252617
20090218,1.2577,1.2638,1.2508,1.2549,187427
20090219,1.2545,1.2757,1.2534,1.2681,190106
20090220,1.268,1.2881,1.2552,1.2836,254614
20090223,1.2814,1.2989,1.2686,1.2711,209751
20090224,1.2704,1.2874,1.2658,1.2849,191073
20090225,1.2864,1.288,1.2686,1.2709,175718
20090226,1.2718,1.281,1.2679,1.2747,153515
20090227,1.2732,1.2748,1.2601,1.2696,229340
20090302,1.2615,1.2631,1.2543,1.257,148934
20090303,1.256,1.2678,1.252,1.2589,181126
20090304,1.2541,1.2666,1.2456,1.2642,181795
20090305,1.2647,1.2655,1.246,1.2543,197584
20090306,1.2542,1.2755,1.2536,1.2661,222352
20090309,1.2664,1.2727,1.2555,1.2629,184570
20090310,1.2605,1.2823,1.2576,1.2637,242873
20090311,1.268,1.2865,1.2615,1.2803,166059
20090312,1.2845,1.2944,1.2731,1.2862,128869
20090313,1.2906,1.2961,1.286,1.2901,149548
20090316,1.2898,1.3075,1.2836,1.2984,188864
20090317,1.2976,1.3037,1.2933,1.3007,150299
20090318,1.3016,1.3497,1.2988,1.3419,233081
20090319,1.3507,1.3737,1.3415,1.366,228523
20090320,1.3667,1.3725,1.3515,1.3552,185528
20090323,1.3636,1.3736,1.3485,1.363,162992
20090324,1.3622,1.3678,1.3431,1.3519,211087
20090325,1.3472,1.3655,1.3418,1.3566,245630
20090326,1.3582,1.3642,1.3493,1.3514,168301
20090327,1.3523,1.3593,1.3257,1.3305,186511
20090330,1.323,1.3288,1.3114,1.3164,163052
20090331,1.3204,1.3345,1.3175,1.3283,154352
20090401,1.3247,1.3289,1.3167,1.3234,140622
20090402,1.3234,1.3519,1.3233,1.3443,223503
20090403,1.3465,1.3496,1.3363,1.3488,155420
20090406,1.3514,1.3582,1.3356,1.3397,143512
20090407,1.3403,1.3407,1.3223,1.3252,140019
20090408,1.3264,1.3306,1.3146,1.323,142148
20090409,1.3261,1.3335,1.3121,1.3143,154697
20090413,1.3183,1.339,1.3123,1.3355,78413
20090414,1.336,1.3377,1.3221,1.3285,133765
20090415,1.3256,1.3292,1.3141,1.3183,154966
20090416,1.3209,1.3265,1.312,1.3165,144450
20090417,1.3173,1.3192,1.301,1.302,122413
20090420,1.3043,1.3043,1.2882,1.2917,141224
20090421,1.2918,1.2989,1.2889,1.2924,127929
20090422,1.2939,1.3032,1.2878,1.3013,165410
20090423,1.2994,1.3157,1.2974,1.3109,137146
20090424,1.313,1.3297,1.3107,1.3243,159852
20090427,1.324,1.3241,1.2994,1.3018,152030
20090428,1.3018,1.3165,1.2961,1.3146,153277
20090429,1.3139,1.336,1.3119,1.3288,164285
20090430,1.3255,1.3384,1.3189,1.3261,190696
20090501,1.3222,1.3328,1.3215,1.3265,69545
20090504,1.3275,1.3428,1.321,1.3371,127817
20090505,1.3414,1.3436,1.328,1.3311,154498
20090506,1.3312,1.3374,1.3244,1.3347,188672
20090507,1.3309,1.3469,1.325,1.337,249213
20090508,1.3385,1.3649,1.3339,1.3618,176764
20090511,1.3654,1.3668,1.3555,1.3595,142780
20090512,1.3575,1.3705,1.356,1.3637,190214
20090513,1.3642,1.3719,1.3562,1.3607,188288
20090514,1.3588,1.3664,1.3522,1.365,148663
20090515,1.3635,1.3649,1.3459,1.3471,178293
20090518,1.3481,1.3563,1.342,1.3533,149212
20090519,1.3551,1.3665,1.3528,1.3648,194041
20090520,1.3625,1.3826,1.3579,1.38,224853
20090521,1.3759,1.3922,1.3724,1.3888,226822
20090522,1.3899,1.4048,1.3886,1.4013,182514
20090526,1.4023,1.4034,1.3857,1.3982,216548
20090527,1.3985,1.3999,1.3825,1.3916,240582
20090528,1.3835,1.3981,1.3791,1.396,203677
20090529,1.3933,1.4168,1.3922,1.4131,250610
20090601,1.4133,1.4245,1.4097,1.4169,206432
20090602,1.4152,1.4332,1.4101,1.4318,238976
20090603,1.4304,1.4338,1.4108,1.4133,262944
20090604,1.4147,1.4241,1.4069,1.4178,275312
20090605,1.4177,1.4267,1.3931,1.3961,278203
20090608,1.3943,1.4002,1.3804,1.3891,212742
20090609,1.3897,1.4103,1.385,1.4077,231826
20090610,1.4071,1.4144,1.3913,1.3968,249133
20090611,1.397,1.4178,1.3942,1.4128,127651
20090612,1.4085,1.4116,1.3922,1.3998,167863
20090615,1.3978,1.3989,1.3742,1.3775,203067
20090616,1.3777,1.3922,1.3736,1.3834,198960
20090617,1.3822,1.3976,1.3795,1.3955,208008
20090618,1.3932,1.3994,1.3863,1.3892,202138
20090619,1.3896,1.4007,1.3875,1.3948,154115
20090622,1.3942,1.3945,1.3818,1.3862,194318
20090623,1.3848,1.4103,1.3821,1.4076,277272
20090624,1.407,1.4133,1.3884,1.3919,266058
20090625,1.3927,1.4012,1.3886,1.3985,236598
20090626,1.3991,1.4116,1.398,1.4075,198006
20090629,1.4058,1.4101,1.3979,1.4081,150162
20090630,1.4072,1.4149,1.3998,1.404,233978
20090701,1.4035,1.4202,1.3999,1.4147,219328
20090702,1.4148,1.4152,1.3988,1.4025,228046
20090703,1.3959,1.4027,1.394,1.4025,228046
20090706,1.3961,1.3998,1.3876,1.396,227638
20090707,1.3974,1.4051,1.3902,1.3927,206072
20090708,1.3917,1.3938,1.3832,1.385,232588
20090709,1.3874,1.4074,1.3858,1.4035,251701
20090710,1.402,1.4031,1.3877,1.395,196965
20090713,1.3945,1.4003,1.3898,1.3974,177078
20090714,1.3989,1.4018,1.3913,1.3935,179240
20090715,1.3972,1.4137,1.3964,1.413,220833
20090716,1.4102,1.4167,1.4057,1.4148,177036
20090717,1.4144,1.4149,1.4064,1.414,150003
20090720,1.4116,1.4251,1.4109,1.4219,180361
20090721,1.4227,1.4279,1.4164,1.4195,201509
20090722,1.4216,1.4258,1.4156,1.4228,169965
20090723,1.4208,1.4294,1.4119,1.4204,236743
20090724,1.415,1.4255,1.4135,1.4216,166162
20090727,1.4227,1.4299,1.4171,1.4244,181275
20090728,1.4242,1.4306,1.4131,1.4177,257173
20090729,1.4169,1.4197,1.4007,1.4008,298175
20090730,1.4038,1.4096,1.4008,1.4077,224051
20090731,1.407,1.4282,1.4065,1.4254,284727
20090803,1.4269,1.4446,1.4207,1.4409,269338
20090804,1.4418,1.4433,1.4368,1.4389,168745
20090805,1.44,1.4449,1.4355,1.443,200410
20090806,1.4415,1.4433,1.4329,1.4343,207832
20090807,1.4353,1.4419,1.4155,1.4172,273006
20090810,1.4175,1.422,1.4105,1.4132,175885
20090811,1.4144,1.4187,1.411,1.4148,165312
20090812,1.4148,1.4249,1.4087,1.4214,249029
20090813,1.4205,1.4329,1.4201,1.4264,215474
20090814,1.4283,1.4308,1.416,1.417,166529
20090817,1.4192,1.4195,1.4045,1.4082,186801
20090818,1.4073,1.4157,1.4068,1.4139,176720
20090819,1.413,1.4268,1.4085,1.424,264852
20090820,1.4229,1.4279,1.4201,1.4256,163412
20090821,1.4247,1.4378,1.4208,1.4336,223974
20090824,1.4342,1.436,1.4281,1.4288,140613
20090825,1.4299,1.4372,1.4253,1.4308,176910
20090826,1.4297,1.4353,1.4206,1.4241,197537
20090827,1.4244,1.4409,1.422,1.4372,229045
20090828,1.4347,1.439,1.4281,1.4287,176381
20090831,1.4305,1.4368,1.4256,1.433,162745
20090901,1.4331,1.4379,1.4177,1.4214,256408
20090902,1.4222,1.4296,1.4189,1.4272,204208
20090903,1.4264,1.435,1.4237,1.425,198535
20090904,1.4255,1.433,1.4191,1.4309,218074
20090908,1.4309,1.4536,1.4303,1.4489,297778
20090909,1.4494,1.4602,1.4467,1.4543,199920
20090910,1.4563,1.4614,1.4503,1.4583,169956
20090911,1.4581,1.4635,1.4552,1.4592,203402
20090914,1.4596,1.4652,1.4514,1.4613,214700
20090915,1.4625,1.4685,1.4558,1.4658,233857
20090916,1.4659,1.4737,1.4641,1.4722,241223
20090917,1.4708,1.4773,1.4687,1.4747,210889
20090918,1.4742,1.4744,1.4646,1.472,177035
20090921,1.4695,1.4712,1.461,1.4677,176858
20090922,1.468,1.4822,1.4675,1.479,181689
20090923,1.4785,1.4844,1.4726,1.4797,229402
20090924,1.4699,1.4802,1.4627,1.4653,283645
20090925,1.4664,1.4725,1.4614,1.4664,225108
20090928,1.47,1.4719,1.4562,1.459,234719
20090929,1.4611,1.4646,1.4521,1.4568,245299
20090930,1.4585,1.4674,1.4574,1.4645,294482
20091001,1.4639,1.4667,1.4515,1.4534,262497
20091002,1.4539,1.4647,1.4479,1.4587,297781
20091005,1.4587,1.4668,1.4578,1.466,157196
20091006,1.4649,1.4761,1.4644,1.4709,207435
20091007,1.4722,1.4736,1.4645,1.4668,221072
20091008,1.4685,1.4816,1.468,1.4775,281045
20091009,1.4793,1.4793,1.467,1.4707,212759
20091012,1.4718,1.4811,1.4674,1.4787,122454
20091013,1.4773,1.4874,1.4758,1.482,247927
20091014,1.4851,1.4944,1.4836,1.4903,218334
20091015,1.493,1.4964,1.484,1.4926,244378
20091016,1.4935,1.4965,1.4846,1.4897,219870
20091019,1.4897,1.4965,1.4826,1.4942,189175
20091020,1.4963,1.4992,1.488,1.4925,252680
20091021,1.4935,1.5045,1.4886,1.5034,297781
20091022,1.5004,1.5038,1.4942,1.5024,222875
20091023,1.5028,1.5059,1.4983,1.5,232306
20091026,1.5,1.5062,1.4843,1.4857,261141
20091027,1.487,1.4927,1.4767,1.4806,330482
20091028,1.4807,1.4839,1.469,1.4718,318928
20091029,1.4719,1.4858,1.4681,1.4844,312544
20091030,1.4833,1.4857,1.4702,1.4726,313640
20091102,1.473,1.4843,1.47,1.4751,277473
20091103,1.4772,1.4811,1.4624,1.4701,333458
20091104,1.4718,1.4908,1.47,1.4895,290221
20091105,1.4874,1.4916,1.481,1.4867,207097
20091106,1.4872,1.4913,1.4812,1.4835,260485
20091109,1.4874,1.5019,1.4851,1.4996,194821
20091110,1.4996,1.5019,1.4936,1.4979,220304
20091111,1.4983,1.5048,1.4951,1.4962,228091
20091112,1.4982,1.5016,1.482,1.4863,315833
20091113,1.4846,1.4937,1.4823,1.4893,246095
20091116,1.4921,1.5015,1.4878,1.4983,279006
20091117,1.4965,1.4998,1.4806,1.4853,280662
20091118,1.4863,1.499,1.4862,1.4938,259800
20091119,1.4961,1.4963,1.4842,1.4917,285426
20091120,1.4913,1.4934,1.4799,1.4855,269615
20091123,1.4852,1.4999,1.4848,1.4972,201592
20091124,1.4959,1.4988,1.4886,1.4975,249545
20091125,1.4964,1.5144,1.4954,1.5137,266464
20091127,1.5137,1.5141,1.4827,1.496,453052
20091130,1.501,1.5084,1.4964,1.4991,274033
20091201,1.5005,1.5118,1.497,1.5094,268011
20091202,1.5077,1.511,1.5032,1.5035,226483
20091203,1.5046,1.5142,1.5045,1.509,309711
20091204,1.5052,1.5092,1.4821,1.4827,451403
20091207,1.4871,1.4905,1.4755,1.482,310855
20091208,1.4827,1.4867,1.468,1.4682,330763
20091209,1.4704,1.4782,1.4667,1.4715,304302
20091210,1.4737,1.476,1.4684,1.4719,168421
20091211,1.4726,1.4772,1.4581,1.4614,272679
20091214,1.4611,1.4682,1.4599,1.4643,194822
20091215,1.4648,1.4655,1.4497,1.4523,241078
20091216,1.4536,1.4588,1.4501,1.4512,238175
20091217,1.4528,1.4531,1.4302,1.4347,302014
20091218,1.4346,1.4409,1.4258,1.4319,245094
20091221,1.4309,1.437,1.4265,1.4287,139737
20091222,1.427,1.433,1.4215,1.4252,176316
20091223,1.4251,1.4365,1.4232,1.4334,139657
20091224,1.433,1.4416,1.4327,1.4353,57193
20091228,1.4372,1.4411,1.4349,1.438,59279
20091229,1.4368,1.4457,1.433,1.435,151808
20091230,1.4346,1.436,1.4271,1.4333,134788
20091231,1.4339,1.444,1.4304,1.4334,103125
20100104,1.4323,1.4455,1.4256,1.441,221750
20100105,1.4407,1.4483,1.4344,1.4367,218270
20100106,1.4362,1.4433,1.4281,1.4408,263831
20100107,1.44,1.4446,1.4296,1.4325,243923
20100108,1.4306,1.4438,1.4261,1.4415,348468
20100111,1.441,1.4555,1.4409,1.4518,212216
20100112,1.4512,1.4544,1.4452,1.4495,226302
20100113,1.4492,1.4577,1.4455,1.4511,271150
20100114,1.45,1.4555,1.4443,1.4501,245562
20100115,1.4497,1.4511,1.4334,1.4355,252340
20100119,1.4348,1.4413,1.4249,1.429,345534
20100120,1.4288,1.4288,1.4078,1.4105,341110
20100121,1.4107,1.4142,1.4027,1.4103,366647
20100122,1.4082,1.418,1.4064,1.4134,272957
20100125,1.4147,1.4193,1.4126,1.4149,187851
20100126,1.4148,1.4177,1.404,1.4085,313123
20100127,1.4079,1.4095,1.3991,1.4033,335848
20100128,1.4027,1.4051,1.3929,1.3975,376943
20100129,1.3963,1.3987,1.3858,1.3865,356293
20100201,1.386,1.3937,1.3851,1.392,246958
20100202,1.3932,1.3974,1.3884,1.3963,265894
20100203,1.3965,1.4026,1.3885,1.3902,323139
20100204,1.3892,1.3901,1.3722,1.3743,409551
20100205,1.3728,1.3746,1.3584,1.3635,464958
20100208,1.3657,1.3714,1.3621,1.3671,247392
20100209,1.3658,1.384,1.3648,1.3773,431230
20100210,1.3792,1.3812,1.3676,1.3735,298921
20100211,1.3733,1.3801,1.3594,1.3687,369678
20100212,1.3689,1.3695,1.3531,1.3617,339011
20100216,1.3618,1.3779,1.3578,1.3756,321535
20100217,1.3759,1.3789,1.3584,1.3616,293170
20100218,1.36,1.3655,1.3496,1.3616,346438
20100219,1.3496,1.3619,1.3442,1.3595,342249
20100222,1.3617,1.3654,1.3572,1.3607,219062
20100223,1.36,1.3692,1.3497,1.3522,387964
20100224,1.3513,1.3627,1.3502,1.3525,325557
20100225,1.354,1.3571,1.3451,1.3544,384343
20100226,1.3542,1.3684,1.353,1.3621,379305
20100301,1.3624,1.3654,1.346,1.3575,358508
20100302,1.3569,1.3623,1.3433,1.36,370881
20100303,1.3608,1.3737,1.3592,1.37,367057
20100304,1.3694,1.3713,1.355,1.3577,364918
20100305,1.3581,1.363,1.353,1.3623,297999
20100308,1.3641,1.3705,1.3605,1.3633,238518
20100309,1.3628,1.3636,1.3536,1.3593,303465
20100310,1.3601,1.368,1.3544,1.3651,266173
20100311,1.3655,1.3688,1.362,1.3673,156228
20100312,1.3674,1.3796,1.3668,1.3757,290812
20100315,1.3762,1.3776,1.3639,1.3673,225669
20100316,1.3678,1.3785,1.3658,1.3757,288581
20100317,1.3771,1.3819,1.3727,1.3754,254490
20100318,1.3736,1.3742,1.3587,1.362,309394
20100319,1.3609,1.3628,1.3503,1.3536,286789
20100322,1.3531,1.3569,1.3463,1.3544,303153
20100323,1.3565,1.357,1.3475,1.3489,324045
20100324,1.3496,1.3501,1.3312,1.3338,413012
20100325,1.3325,1.3388,1.3266,1.3291,379887
20100326,1.3284,1.3425,1.3268,1.34,344158
20100329,1.3467,1.3506,1.3418,1.3464,235099
20100330,1.3476,1.3538,1.3396,1.3421,305069
20100331,1.3421,1.3549,1.3385,1.351,375318
20100401,1.3507,1.3593,1.346,1.357,312578
20100402,1.3587,1.3593,1.3477,1.3486,54830
20100405,1.3492,1.3539,1.346,1.3484,128059
20100406,1.3483,1.3498,1.3355,1.3394,310565
20100407,1.3396,1.3409,1.3326,1.3372,289314
20100408,1.3341,1.3367,1.3283,1.3351,313608
20100409,1.3357,1.3506,1.3342,1.3456,382153
20100412,1.3628,1.3694,1.3567,1.3588,305464
20100413,1.359,1.3629,1.3546,1.3596,246408
20100414,1.3616,1.3682,1.3595,1.3656,312008
20100415,1.3652,1.3669,1.3523,1.3576,302972
20100416,1.358,1.3583,1.3474,1.3498,340398
20100419,1.348,1.35,1.3417,1.3475,256836
20100420,1.349,1.3525,1.3429,1.3441,271979
20100421,1.3443,1.3449,1.3359,1.3405,273882
20100422,1.3391,1.3424,1.3259,1.3315,448260
20100423,1.3291,1.3402,1.3202,1.3388,422184
20100426,1.335,1.3399,1.3292,1.3345,294426
20100427,1.3393,1.3415,1.3165,1.3209,539793
20100428,1.3165,1.3268,1.3117,1.3189,605208
20100429,1.3211,1.3281,1.3186,1.3246,360330
